,Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
239,529047,کشاورزی,مشهد,909801045530.0,150.0,1401/07/02,1404/01/28 - 02:10:30,2.3,0.0,
240,514845,کشاورزی,مشهد,909801032831.0,200.0,1399/07/06,1404/01/28 - 02:10:46,1815231.0,3152351.8,16.85
241,529119,کشاورزی,مشهد,909801033659.0,125.0,1399/10/07,1404/01/28 - 03:07:42,495282.987,1424651.3,6.15
242,804989,کشاورزی,مشهد,909801034808.0,80.0,1400/04/01,1404/01/28 - 02:00:01,2532493.3,2059467.3,9.14
243,804990,کشاورزی,مشهد,909801035225.0,100.0,1400/04/01,1403/09/02 - 03:10:37,1618999.28,1499302.0,9.4
244,515056,کشاورزی,مشهد,909801032912.0,100.0,1399/07/10,1404/01/28 - 02:11:37,-851.9,0.0,
245,529123,کشاورزی,مشهد,909801034012.0,125.0,1399/11/30,1404/01/21 - 02:02:57,1180527.7,4202428.8,4.87
246,515729,کشاورزی,مشهد,909801032439.0,150.0,1399/04/25,1403/09/13 - 02:10:31,133261.4,3039110.5,5.57
247,805204,کشاورزی,نیشابور,909801033404.0,50.0,1399/08/25,1404/01/28 - 02:10:40,-713.3,0.0,
248,513149,کشاورزی,سرخس,909801035120.0,200.0,1400/03/10,1404/01/19 - 02:06:32,163999.0,1549719.7,29.7
249,513474,,سرخس,909801058262.0,150.0,1403/08/26,1404/01/28 - 03:10:02,0.0,,
250,516020,کشاورزی,مشهد,909801058247.0,80.0,1403/01/20,1404/01/28 - 03:10:32,0.0,,
251,526507,کشاورزی,مشهد,909801059555.0,80.0,1402/12/17,1404/01/27 - 02:45:09,13031.9,14.5,0.6
252,517979,کشاورزی,مشهد,909801033412.0,100.0,1399/10/22,1404/01/28 - 03:10:37,-123017.9,0.0,
253,514632,,احمدآبادصولت,909801065888.0,150.0,1403/09/29,1404/01/28 - 03:10:49,,,
254,514633,,احمدآبادصولت,909801065893.0,150.0,1403/09/28,1404/01/28 - 02:59:48,,,
255,804926,,نیشابور,909801033664.0,125.0,1399/10/20,1404/01/28 - 03:05:23,0.0,0.0,
256,608423,,کاشمر,909801063327.0,100.0,1403/11/23,1404/01/28 - 03:10:39,,,
257,600448,کشاورزی,نیشابور,909801033312.0,80.0,1399/10/18,1404/01/26 - 02:07:56,-23349.3,0.0,
258,806283,خدمات,نیشابور,909801032348.0,50.0,1399/02/29,1404/01/28 - 02:10:34,,,
259,517970,خدمات,مشهد,909801033062.0,80.0,1400/01/22,1403/02/13 - 01:37:01,6233.68,89488.2,5.96
260,805637,کشاورزی,مشهد,909801033048.0,150.0,1399/07/16,1404/01/15 - 03:09:22,955844.0,8760.0,30.3
261,805677,کشاورزی,مشهد,909801052489.0,150.0,1402/03/29,1403/03/23 - 02:30:18,151412.964,111080.9,9.35
262,514153,کشاورزی,مشهد,909801033115.0,50.0,1399/07/24,1404/01/28 - 03:08:22,112348.9,114225.1,5.29
263,516335,شرب شهری,مشهد,909801052333.0,50.0,1402/05/02,1404/01/28 - 03:10:38,323.372,249.3,1.45
264,514682,کشاورزی,مشهد,909801033139.0,100.0,1399/10/06,1404/01/28 - 03:07:50,-423594.7,0.0,
265,604990,کشاورزی,تربت حیدریه,909801033588.0,50.0,1399/09/27,1404/01/28 - 02:05:56,3257.78,420183.7,2.13
266,806067,شرب و بهداشت دام,نیشابور,909801035255.0,50.0,1400/04/15,1404/01/26 - 02:04:01,2539.949,48662.7,1.04
267,606176,کشاورزی,تربت حیدریه,909801034785.0,150.0,1400/01/27,1404/01/12 - 02:10:33,454724.7,648003.1,30.85
268,102864,صنعتی,سبزوار,909801048828.0,50.0,1401/11/10,1404/01/28 - 03:10:11,8269.84,451023.8,2.29
269,604689,کشاورزی,تایباد,909801063376.0,50.0,1403/06/16,1404/01/26 - 03:11:50,,,
270,529340,کشاورزی,مشهد,909801058265.0,150.0,1403/03/02,1404/01/28 - 03:10:34,0.0,,
271,100012,,سبزوار,909801066808.0,50.0,1403/11/05,1404/01/28 - 03:10:46,,,
272,151009,,چناران,929801000742.0,15.0,1403/06/20,1404/01/25 - 13:52:46,,,
273,201412,کشاورزی,قوچان,909801041709.0,50.0,1401/06/18,1404/01/28 - 03:10:18,-474.898,1669.2,1.0
274,603040,,تربت حیدریه,909801068385.0,125.0,1403/11/03,1404/01/27 - 03:07:39,,,
275,516594,کشاورزی,مشهد,909801037198.0,100.0,1400/09/08,1404/01/28 - 02:10:45,77987.64,869906.0,4.48
276,515534,شرب و بهداشت دام,مشهد,909801035315.0,50.0,1400/05/03,1401/03/05 - 02:10:32,,,
277,100709,شرب شهری,سبزوار,909801055474.0,50.0,1402/10/14,1404/01/27 - 03:10:41,0.0,,
278,518458,خدمات,مشهد,909801051631.0,50.0,1402/03/09,1404/01/28 - 03:10:43,2939.6,19968.9,1.23
279,529079,کشاورزی,مشهد,909801037184.0,150.0,1400/10/04,1404/01/17 - 02:10:12,494927.7,1916247.4,17.57
280,102064,کشاورزی,سبزوار,909801048873.0,100.0,1401/11/11,1403/08/16 - 02:59:00,162674.643,2531920.2,7.01
281,122041,کشاورزی,نیشابور,909801034022.0,50.0,1399/11/23,1404/01/28 - 02:10:44,-376.16,20.1,0.5
282,601523,صنعتی,تربت حیدریه,909801034867.0,50.0,1400/03/11,1404/01/28 - 02:10:40,78.815,1230.3,1.63
283,100212,صنعتی,سبزوار,909801046518.0,50.0,1401/07/17,1404/01/01 - 03:05:36,2168.251,0.0,
284,514515,کشاورزی,مشهد,909801039718.0,150.0,1401/01/08,1404/01/28 - 02:10:45,84743.6,2927255.7,4.01
285,524781,,قوچان,909801057077.0,50.0,1403/05/22,1404/01/28 - 03:10:36,0.0,,
286,603415,کشاورزی,تربت حیدریه,909801046157.0,150.0,1401/07/28,1403/12/15 - 02:13:07,141955.71,1202409.3,4.96
287,603265,کشاورزی,تربت حیدریه,909801064586.0,125.0,1403/05/16,1404/01/28 - 03:09:56,,,
288,516677,شرب و بهداشت دام,مشهد,909801035271.0,50.0,1400/04/20,1404/01/28 - 02:10:39,8735.28,1966191.5,0.76
289,805166,کشاورزی,نیشابور,909801035093.0,125.0,1400/03/06,1404/01/28 - 02:11:24,690818.5,1463553.1,4.7
290,805079,کشاورزی,نیشابور,909801035313.0,50.0,1400/04/19,1404/01/01 - 02:11:20,121.9,0.0,
291,514890,کشاورزی,مشهد,909801036713.0,200.0,1400/11/15,1404/01/28 - 02:10:31,560120.7,1721337.0,21.96
292,514900,کشاورزی,مشهد,909801039245.0,200.0,1401/01/06,1404/01/28 - 02:06:55,504032.2,2306991.5,20.08
293,517767,کشاورزی,مشهد,909801033938.0,200.0,1399/11/05,1404/01/23 - 03:07:57,404368.0,2608579.4,13.07
294,515085,کشاورزی,مشهد,909801032203.0,125.0,1398/11/02,1404/01/28 - 02:04:33,370192.8,11853.5,12.42
295,607068,,خواف,909801056050.0,150.0,1403/05/02,1403/10/30 - 03:00:07,0.0,,
296,516651,کشاورزی,مشهد,909801034486.0,100.0,1399/12/24,1404/01/27 - 02:11:46,26464.22,609813.5,2.1
297,101277,شرب و بهداشت دام,سبزوار,909801036623.0,50.0,1400/06/22,1404/01/28 - 02:06:36,1955.265,26334.7,1.23
298,514555,کشاورزی,مشهد,909801035226.0,100.0,1400/04/15,1404/01/28 - 03:11:22,37639.7,389958.8,2.88
299,806526,,نیشابور,909801036540.0,80.0,1400/08/04,1404/01/28 - 02:03:09,-24120.007,98.8,38.39
300,927184,صنعتی,تایباد,909801032064.0,50.0,1398/11/08,1400/12/02 - 02:10:17,,,
301,603085,کشاورزی,تربت حیدریه,909801041085.0,200.0,1401/02/02,1404/01/28 - 02:10:41,289762.8,2289.5,15.05
302,603280,کشاورزی,تربت حیدریه,909801041202.0,150.0,1401/02/02,1404/01/28 - 02:11:14,5104319.0,3096831.0,26.25
303,517826,کشاورزی,مشهد,909801033669.0,50.0,1399/10/08,1404/01/28 - 02:10:33,216.5,0.0,
304,529041,کشاورزی,مشهد,909801036700.0,100.0,1400/09/03,1403/12/21 - 03:10:31,3119520.53,4367723.1,4.25
305,200984,کشاورزی,قوچان,909801046928.0,50.0,1401/09/03,1404/01/28 - 03:10:29,4890.351,6529.4,1.56
306,925137,کشاورزی,تایباد,909801052370.0,50.0,1402/07/19,1404/01/25 - 02:04:20,1270.096,2094.1,5.24
307,519559,,مشهد,909801063971.0,50.0,1403/03/29,1404/01/28 - 03:10:36,,,
308,529223,کشاورزی,مشهد,909801047196.0,125.0,1401/09/16,1404/01/27 - 03:12:44,111504.83,327400.9,4.91
309,514587,کشاورزی,مشهد,909801033878.0,100.0,1399/12/09,1404/01/28 - 03:08:25,,0.0,
310,514050,کشاورزی,مشهد,909801033416.0,100.0,1399/10/27,1404/01/26 - 01:56:49,27884.6,1130856.0,5.63
311,514062,کشاورزی,مشهد,909801063158.0,150.0,1403/04/18,1404/01/27 - 03:10:42,,,
312,515620,کشاورزی,مشهد,909801035353.0,150.0,1400/04/12,1404/01/28 - 03:11:07,742557.36,1294353.3,15.97
313,518131,کشاورزی,مشهد,909801046211.0,150.0,1401/09/09,1404/01/28 - 03:10:42,281426.12,1084356.2,12.1
314,609070,کشاورزی,کاشمر,909801060221.0,100.0,1403/02/03,1404/01/15 - 03:08:34,0.0,,
315,514451,کشاورزی,مشهد,909801058383.0,150.0,1402/12/16,1404/01/28 - 03:10:07,743.094,7.6,9.98
316,514339,کشاورزی,مشهد,909801041155.0,200.0,1401/08/19,1404/01/27 - 03:08:34,467264.4,8760.0,14.8
317,514511,کشاورزی,مشهد,909801047699.0,150.0,1402/07/08,1404/01/28 - 03:10:51,1932703.79,714919.3,5.53
318,529588,,مشهد,909801046925.0,50.0,1401/08/18,1403/11/14 - 03:10:34,9154.612,666.5,3.8
319,517362,شرب شهری,مشهد,909801051626.0,50.0,1402/03/11,1404/01/28 - 03:10:34,2099.375,15087.5,2.32
320,529298,کشاورزی,مشهد,909801033205.0,150.0,1399/11/19,1404/01/28 - 02:09:19,-44834.3,0.0,
321,529057,,مشهد,909801034223.0,150.0,1399/12/17,1404/01/28 - 03:10:34,-201281.1,325225.0,4.88
322,603519,صنعتی,تربت حیدریه,909801061706.0,50.0,1403/02/29,1404/01/28 - 03:10:43,,,
323,520650,صنعتی,مشهد,909801051925.0,50.0,1402/03/23,1404/01/28 - 03:07:35,1136.203,8759.4,0.68
324,519915,خدمات,مشهد,909801032036.0,100.0,1398/12/05,1404/01/28 - 03:10:29,-7.717,289951.7,1.0
325,608234,کشاورزی,کاشمر,909801041738.0,100.0,1401/12/24,1404/01/28 - 02:10:38,89532.785,196368.8,3.17
326,541983,,مشهد,909801044448.0,50.0,1401/06/12,1402/05/17 - 02:10:04,,,
327,622492,کشاورزی,کاشمر,909801040715.0,80.0,1401/02/26,1404/01/28 - 03:08:19,-49429.71,52633.5,6.4
328,520021,,مشهد,909801063973.0,50.0,1403/04/09,1404/01/06 - 02:59:46,,,
329,514678,کشاورزی,مشهد,909801035291.0,125.0,1400/10/17,1404/01/28 - 02:07:39,115895.1,2644073.2,5.46
330,529315,کشاورزی,مشهد,909801044408.0,150.0,1401/04/20,1403/12/15 - 02:10:10,757274.73,275205.4,17.19
331,514447,کشاورزی,مشهد,909801065662.0,150.0,1403/06/07,1404/01/28 - 03:10:37,,,
332,804592,شرب و بهداشت دام,نیشابور,909801039449.0,50.0,1401/06/08,1401/06/08 - 02:11:09,,,
333,517578,صنعتی,مشهد,909801058197.0,50.0,1403/04/13,1404/01/28 - 03:09:11,0.0,,
334,515273,کشاورزی,مشهد,909801035466.0,150.0,1400/05/18,1404/01/26 - 02:12:44,1202013.4,2906355.1,13.16
335,603124,کشاورزی,تربت حیدریه,909801041725.0,125.0,1401/03/18,1404/01/28 - 02:10:27,3762699.9,2622066.5,18.15
336,514831,کشاورزی,مشهد,909801035105.0,200.0,1400/03/05,1401/09/08 - 02:10:30,,,
337,602398,شرب و بهداشت دام,خواف,909801034205.0,50.0,1399/12/13,1404/01/28 - 02:10:23,8755.41,424851.2,1.73
338,910836,خدمات,تربت جام,909801047204.0,150.0,1401/09/09,1404/01/24 - 03:10:28,184211.02,704467.8,6.91
339,910704,خدمات,مشهد,909801058233.0,80.0,1403/04/21,1404/01/28 - 03:10:33,0.0,,
340,103234,,سبزوار,909801048216.0,80.0,1402/08/05,1404/01/28 - 03:10:36,1023.633,5465.4,0.58
341,805081,خدمات,نیشابور,909801034166.0,150.0,1400/02/01,1404/01/16 - 02:10:40,367940.9,196293.0,2.42
342,100791,,سبزوار,909801069268.0,50.0,1403/10/27,1403/11/10 - 03:10:33,,,
343,911318,خدمات,تربت جام,909801039120.0,50.0,1401/01/26,1404/01/28 - 02:11:25,2003.18,16.1,3.37
344,618151,خدمات,کاشمر,909801057627.0,50.0,1403/08/29,1404/01/28 - 03:10:45,0.0,,
345,910813,خدمات,تربت جام,909801034815.0,100.0,1400/02/12,1404/01/28 - 03:01:08,96797.34,356552.0,9.93
346,513023,کشاورزی,سرخس,909801048265.0,80.0,1402/05/29,1404/01/28 - 03:11:00,3006.719,338.4,11.12
347,300087,کشاورزی,گناباد,909801054210.0,100.0,1402/09/15,1404/01/28 - 02:07:36,46328.1,175.9,10.4
348,608916,,کاشمر,909801057593.0,80.0,1403/08/30,1404/01/28 - 03:05:06,0.0,,
349,529122,کشاورزی,مشهد,909801039779.0,200.0,1400/12/07,1404/01/28 - 02:10:46,172254.5,2232075.0,7.77
350,518373,خدمات,مشهد,909801061642.0,50.0,1403/02/11,1404/01/28 - 03:07:55,,,
351,514923,کشاورزی,مشهد,909801036534.0,80.0,1400/08/27,1404/01/28 - 02:11:13,39411.91,1012997.6,2.25
352,514640,کشاورزی,مشهد,909801040660.0,125.0,1401/01/28,1404/01/28 - 01:07:37,166527.0,631590.8,10.22
353,519171,شرب و بهداشت دام,مشهد,909801033987.0,50.0,1400/01/16,1404/01/25 - 00:28:52,8073.388,10598.9,2.4
354,514618,خدمات,مشهد,909801034805.0,80.0,1400/09/30,1403/12/24 - 02:09:38,38712.938,88502.7,3.04
355,516472,خدمات,مشهد,909801036591.0,50.0,1400/06/30,1400/06/29 - 02:11:08,,,
356,516472اصلی,,مشهد,909801033639.0,50.0,1399/09/30,1403/05/10 - 02:41:42,93603.69,192379.8,7.42
357,518173,خدمات,مشهد,909801055795.0,50.0,1402/07/17,1404/01/24 - 03:11:23,0.0,0.0,
358,518680,صنعتی,مشهد,909801034657.0,50.0,1399/12/26,1403/09/27 - 03:10:43,-947.563,21930.4,2.21
359,529044,کشاورزی,مشهد,909801041727.0,125.0,1401/05/06,1403/12/22 - 02:07:53,731351.6,455169.2,16.21
360,519165,شرب و بهداشت دام,مشهد,909801063979.0,50.0,1403/03/27,1404/01/28 - 03:10:31,,,
361,529154,کشاورزی,مشهد,909801033887.0,100.0,1399/12/25,1403/09/19 - 02:10:40,155.3,0.0,
362,529231,کشاورزی,مشهد,909801035605.0,100.0,1400/08/18,1404/01/28 - 03:10:32,294197.1,375839.1,11.41
363,529104,کشاورزی,مشهد,909801041685.0,100.0,1401/08/07,1403/10/12 - 01:40:58,71094.48,217086.0,2.35
364,603187,کشاورزی,تربت حیدریه,909801039442.0,100.0,1401/07/17,1404/01/28 - 02:07:55,79108.3,272978.0,13.01
365,102965,کشاورزی,سبزوار,909801063159.0,150.0,1403/03/29,1404/01/28 - 03:04:49,,,
366,514193,کشاورزی,مشهد,909801056405.0,150.0,1402/11/26,1404/01/28 - 03:10:24,4769.696,427.0,4.76
367,622449,کشاورزی,تربت حیدریه,909801033620.0,80.0,1399/11/27,1404/01/28 - 03:11:12,82411.1,1111758.8,7.31
368,529013,کشاورزی,مشهد,909801033012.0,150.0,1399/07/13,1404/01/28 - 02:10:38,-186653.3,0.0,
369,805852,کشاورزی,نیشابور,909801036987.0,50.0,1400/08/20,1404/01/28 - 03:08:57,12293.04,72962.5,1.19
370,606141,کشاورزی,گناباد,909801047202.0,150.0,1401/11/29,1404/01/24 - 03:11:20,1197420.0,3391571.3,29.77
371,603599,صنعتی,تربت حیدریه,909801046515.0,50.0,1401/07/17,1404/01/15 - 03:10:09,6274.698,41118.9,1.49
372,603134,,تربت حیدریه,909801068372.0,150.0,1403/11/30,1404/01/28 - 03:12:02,,,
373,102539,کشاورزی,سبزوار,909801041133.0,50.0,1401/02/18,1403/01/05 - 02:05:06,0.0,,
374,1439830258,,تربت جام,929801000104.0,15.0,1403/05/24,1404/01/27 - 13:49:16,8.094,,
375,805353,کشاورزی,نیشابور,909801034398.0,50.0,1400/01/31,1403/10/08 - 02:11:45,7401.63,71633.8,3.66
376,519022,شرب و بهداشت دام,قوچان,909801057642.0,50.0,1403/08/05,1404/01/28 - 03:04:00,0.0,0.5,0.5
377,618327,شرب و بهداشت دام,کاشمر,909801041130.0,50.0,1401/02/25,1404/01/28 - 02:07:41,17903.103,270763.6,0.81
378,529233,کشاورزی,مشهد,909801036336.0,125.0,1400/09/06,1403/04/08 - 02:07:33,74706.2,1520425.7,2.99
379,514675,کشاورزی,مشهد,909801033238.0,125.0,1399/08/04,1404/01/28 - 03:10:35,-1256713.0,,
380,516096,شرب و بهداشت دام,مشهد,909801033148.0,50.0,1399/07/22,1404/01/28 - 02:03:12,-4372.171,,
381,100052,کشاورزی,سبزوار,909801065637.0,80.0,1403/05/22,1404/01/28 - 03:12:02,,,
382,209286,شرب و بهداشت دام,درگز,909801053160.0,50.0,1402/06/21,1404/01/28 - 03:10:40,6719.846,11500.5,3.89
383,529241,کشاورزی,مشهد,909801033241.0,125.0,1399/09/15,1404/01/28 - 02:11:11,4523197.4,3833422.6,6.99
384,529240,,مشهد,909801034007.0,125.0,1399/11/11,1403/12/22 - 02:10:48,,,
385,514066,صنعتی,مشهد,909801067574.0,50.0,1403/07/18,1403/08/08 - 03:10:46,,,
386,898989,,مشهد,909801056634.0,150.0,1402/10/02,1404/01/28 - 03:10:58,6199.455,659.2,14.58
387,805047,کشاورزی,نیشابور,909801035028.0,50.0,1400/08/05,1402/05/01 - 03:13:00,16434.92,50140.1,3.69
388,1599801182,,کاشمر,929801000538.0,15.0,1403/07/26,1404/01/27 - 13:55:25,,,
389,5515840,,فریمان,929801000411.0,15.0,1403/12/15,1404/01/27 - 13:51:14,,,
390,801721980404,,سبزوار,801721980404.0,200.0,1398/08/14,1403/12/05 - 02:10:31,294923.8,1268163.7,15.4
391,518505,شرب و بهداشت دام,مشهد,909801057078.0,50.0,1402/09/28,1403/06/17 - 02:57:41,1529.723,819.8,1.0
392,514009,کشاورزی,مشهد,909801044822.0,150.0,1401/06/16,1404/01/28 - 03:10:41,393779.58,190521.8,20.18
393,515633,کشاورزی,مشهد,909801037109.0,125.0,1400/09/24,1404/01/28 - 03:10:47,-262848.3,3.2,5.55
394,924100,کشاورزی,تربت جام,909801032747.0,150.0,1399/07/03,1402/05/13 - 02:10:51,0.0,,
395,202545,خدمات,قوچان,909801034873.0,50.0,1400/03/03,1404/01/10 - 02:01:56,0.3,0.0,
396,911748,,تربت جام,909801051812.0,50.0,1403/02/08,1404/01/28 - 03:04:44,67.5,0.0,
397,530165,,مشهد,909801034932.0,50.0,1400/03/19,1404/01/28 - 02:10:35,118.088,2055.1,0.5
398,514828,کشاورزی,مشهد,909801032442.0,150.0,1399/04/24,1404/01/28 - 02:01:56,24327297.35,23657011.6,16.26
399,518144,,مشهد,909801067580.0,50.0,1403/07/18,1403/09/01 - 03:10:00,,,
400,520651,شرب و بهداشت دام,مشهد,909801032265.0,50.0,1399/03/12,1404/01/28 - 01:48:00,,,
401,519905,شرب و بهداشت دام,قوچان,909801037756.0,50.0,1400/10/09,1404/01/28 - 03:10:44,6788.238,28458.4,5.22
402,603145,کشاورزی,تربت حیدریه,909801062065.0,200.0,1403/05/21,1404/01/23 - 03:11:27,150.092,2.2,12.1
403,603140,کشاورزی,تربت حیدریه,909801065660.0,150.0,1403/05/24,1404/01/28 - 03:11:28,,,
404,515503,صنعتی,مشهد,909801033671.0,50.0,1399/10/14,1403/06/05 - 01:41:15,,,
405,515808,کشاورزی,مشهد,909801049051.0,150.0,1402/05/08,1404/01/24 - 03:09:35,259353.81,531866.9,4.24
406,514787,کشاورزی,مشهد,909801037640.0,80.0,1401/03/08,1404/01/28 - 03:10:46,,,
407,517495,کشاورزی,مشهد,909801035397.0,150.0,1400/05/20,1403/09/19 - 02:10:33,48659.71,329272.4,4.5
408,516321,صنعتی,مشهد,909801052858.0,50.0,1402/05/15,1404/01/28 - 03:06:21,411.65,1346.7,1.73
409,4122080,,نیشابور,929801000072.0,40.0,1402/08/11,1403/11/06 - 00:21:46,22355.63,0.0,
410,529155,کشاورزی,مشهد,909801033570.0,100.0,1399/10/21,1403/09/19 - 00:53:18,20335.4,123496.6,10.94
411,606059,کشاورزی,تربت حیدریه,909801034224.0,150.0,1399/11/26,1403/08/08 - 00:37:31,,,
412,515436,صنعتی,مشهد,909801039484.0,50.0,1401/01/14,1402/01/25 - 02:11:29,935.089,11962.3,1.08
413,517213,,قوچان,909801067014.0,50.0,1403/09/05,1404/01/28 - 03:11:10,,,
414,514986,,مشهد,909801068007.0,200.0,1404/01/18,1404/01/28 - 03:10:52,,,
415,801721980509,,سبزوار,801721980509.0,200.0,1398/08/14,1400/10/07 - 10:50:22,,,
416,601055,صنعتی,تربت حیدریه,909801034000.0,50.0,1400/01/31,1404/01/28 - 01:58:50,8765.01,13318.1,2.77
417,100114,کشاورزی,سبزوار,909801054207.0,100.0,1403/03/13,1404/01/28 - 03:10:41,0.0,,
418,529108,کشاورزی,مشهد,909801033390.0,125.0,1399/10/09,1404/01/24 - 00:39:55,307987.1,524414.0,22.48
419,529107,کشاورزی,مشهد,909801033394.0,125.0,1399/10/09,1404/01/28 - 00:45:52,9480766.7,10445551.9,21.27
420,602900,کشاورزی,تربت حیدریه,909801048831.0,50.0,1403/01/25,1403/12/22 - 03:11:01,0.0,,
421,523005,کشاورزی,تربت جام,909801039446.0,100.0,1401/04/08,1404/01/28 - 02:10:41,285557.11,560459.2,4.29
422,604300,,تربت حیدریه,909801064522.0,125.0,1403/10/23,1404/01/28 - 03:10:34,,,
423,602051,کشاورزی,خواف,909801056030.0,100.0,1402/08/30,1404/01/28 - 03:10:38,41939.88,50923.6,5.7
424,925243,کشاورزی,تربت حیدریه,909801037818.0,80.0,1401/03/01,1404/01/28 - 14:49:49,35354.66,355430.7,2.02
425,518765,شرب شهری,مشهد,909801063373.0,50.0,1403/05/20,1404/01/28 - 03:10:36,,,
426,ایستگاه پمپاژ لادن 2,,مشهد,909801034234.0,80.0,1402/09/07,,,,
427,ایستگاه پمپاژ لادن1,,مشهد,909801055875.0,100.0,1402/09/07,,,,
428,529259,کشاورزی,مشهد,909801041156.0,200.0,1401/08/23,1404/01/28 - 02:10:36,-123261.7,0.0,
429,515636,شرب شهری,مشهد,909801061716.0,50.0,1403/06/02,1404/01/28 - 03:10:12,,,
430,1599712339,,کاشمر,929801000532.0,15.0,1403/08/20,1404/01/27 - 13:52:26,,,
431,602401,شرب و بهداشت دام,خواف,909801055788.0,50.0,1402/10/16,1404/01/28 - 03:10:42,164.164,436.7,0.96
432,107064,کشاورزی,نیشابور,909801044146.0,150.0,1401/03/29,1404/01/15 - 03:11:03,5.4,0.0,
433,01133012,,کلات,929801000635.0,25.0,1403/11/02,1404/01/27 - 13:53:30,,,
