,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
2319,514702,,0,0.0,0.0,-47193.8,31,31,100.0,1403/02
2320,519042,1.1,0,0.0,1.5,-45.764,31,31,100.0,1403/02
2381,چاه بهاریه 1,,0,0.0,0.0,-29971.8,31,31,100.0,1403/02
2453,517913,0.55,0,0.0,19.3,-43509.891,20,31,64.52,1403/02
2461,515056,,0,0.0,0.0,-72.4,31,31,100.0,1403/02
2469,517979,,0,0.0,0.0,-10448.1,31,31,100.0,1403/02
2474,600448,,0,0.0,0.0,-1983.1,31,31,100.0,1403/02
2481,514682,,0,0.0,0.0,-35976.5,31,31,100.0,1403/02
2519,603280,6.37,0,0.0,0.2,-43.0,31,31,100.0,1403/02
2521,529041,0.81,0,0.0,32.7,-21.0,31,31,100.0,1403/02
2538,529057,,0,0.0,0.0,-27100.7,31,31,100.0,1403/02
2551,515273,14.4,0,0.0,419.9,-925535.8,31,31,100.0,1403/02
2552,603124,1.3,0,0.0,1.0,-17.5,29,31,93.55,1403/02
2555,910836,6.86,0,0.0,447.9,-9458.9,31,31,100.0,1403/02
2575,518680,,0,0.0,0.0,-100.6,31,31,100.0,1403/02
2584,622449,,0,0.0,0.0,-1.4,31,31,100.0,1403/02
2586,805852,,0,0.0,0.0,-2558.5,31,31,100.0,1403/02
2618,519905,4.9,0,0.0,4.6,-11470.54,31,31,100.0,1403/02
2623,514787,7.5,0,0.0,24.6,-167.054,2,31,6.45,1403/02
2671,514348,3.81,0,0.0,425.0,-245733.9,31,31,100.0,1403/02
2698,608533,4.93,0,0.0,8.1,-218.567,31,31,100.0,1403/02
2718,529168,,0,0.0,0.0,-2033.2,31,31,100.0,1403/02
2790,300231,,0,0.0,0.0,-0.061,31,31,100.0,1403/02
2801,514025,2.62,0,0.0,502.0,-159811.2,31,31,100.0,1403/02
2817,603098,3.59,0,0.0,2.7,-16.4,31,31,100.0,1403/02
2840,603073,,0,0.0,0.0,-54424.0,31,31,100.0,1403/02
2852,529066,,0,0.0,0.0,-2.7,31,31,100.0,1403/02
2873,529090,,0,0.0,0.0,-47933.7,31,31,100.0,1403/02
2901,529021,,0,0.0,0.0,-1275.9,31,31,100.0,1403/02
2911,529077,,0,0.0,0.0,-2725.6,31,31,100.0,1403/02
2916,530103,,0,0.0,0.0,-268.3,31,31,100.0,1403/02
2936,517883,,0,0.0,0.0,-44325.5,31,31,100.0,1403/02
3035,529296,,0,0.0,0.0,-3991.5,31,31,100.0,1403/02
3046,519309,,0,0.0,0.0,-55.39,31,31,100.0,1403/02
3062,14211184,,0,0.0,0.0,-700.643,31,31,100.0,1403/02
3089,111111,,0,0.0,0.0,-1567.0,31,31,100.0,1403/02
3131,514017,,0,0.0,0.0,-0.1,31,31,100.0,1403/02
